model,asset,method,first,last,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
GARCH-N,USDJPY,Raw,2019-04-10,2026-08-31,1923,31,0.01612064482579303,0.013224044332899454,0.5255889474190569,0.0379722259876414,6.138888075684076,0.4029124874195986,0.00021336548287134827,0.012381518925653947,Yellow
GARCH-N,USDJPY,Conformal,2019-04-10,2026-08-31,1923,22,0.011440457618304731,0.5348589728208487,0.2516551742072269,0.42757667463217275,0.3851516528152219,1.3140916488306402,0.0002061777976125566,0.014783510521333405,Green
Hist-Sim,USDJPY,Raw,2019-04-10,2026-08-31,1923,38,0.019760790431617263,0.0001469897375654903,0.006272945102547825,1.7729542035687824e-05,14.41038146311297,7.470175073131429,0.00023071638768016768,0.014119510312619337,Yellow
Hist-Sim,USDJPY,Conformal,2019-04-10,2026-08-31,1923,26,0.013520540821632865,0.14085420569035137,0.39841577072332357,0.23672588809175232,2.168602275679371,0.7131025194084941,0.0002186636411569044,0.015949483867588904,Green
EWMA,USDJPY,Raw,2019-04-10,2026-08-31,1923,37,0.01924076963078523,0.0003024086970376696,0.7427218205231856,0.0013856550731565782,13.055415769267242,0.10774877903844526,0.00021291711768533912,0.012207502660497953,Yellow
EWMA,USDJPY,Conformal,2019-04-10,2026-08-31,1923,20,0.010400416016640665,0.8608216266295228,0.2030764414066027,0.43804876052282204,0.030740034807883232,1.6201100640067807,0.00020382115898489087,0.0147692395710036,Green
CAViaR-SAV,USDJPY,Raw,2019-04-10,2026-08-31,1923,16,0.008320332813312533,0.44583207733090924,0.6042532405944745,0.6538172562233375,0.5812262340974268,0.2686285485150961,0.00020865144838303352,0.016215133850316043,Green
CAViaR-SAV,USDJPY,Conformal,2019-04-10,2026-08-31,1923,16,0.008320332813312533,0.44583207733090924,0.6042532405944745,0.6538172562233375,0.5812262340974268,0.2686285485150961,0.00020865379829894078,0.016216532886938223,Green
CAViaR-AS,USDJPY,Raw,2019-04-10,2026-08-31,1923,16,0.008320332813312533,0.44583207733090924,0.6042532405944745,0.6538172562233375,0.5812262340974268,0.2686285485150961,0.00020869835197627598,0.01638501690813686,Green
CAViaR-AS,USDJPY,Conformal,2019-04-10,2026-08-31,1923,16,0.008320332813312533,0.44583207733090924,0.6042532405944745,0.6538172562233375,0.5812262340974268,0.2686285485150961,0.00020869873522331623,0.016385245076576,Green
GAS-t,USDJPY,Raw,2019-04-10,2026-08-31,1923,28,0.014560582423296931,0.05985103362293283,0.4255182150906972,0.12390177361598192,3.541507723104477,0.6350246279965859,0.00021373449741980414,0.014247204150969804,Green
GAS-t,USDJPY,Conformal,2019-04-10,2026-08-31,1923,25,0.013000520020800831,0.20622678456649282,0.33367075608900937,0.2819124116455112,1.5977188370976165,0.9345988694843754,0.00021203912278396406,0.014683256769584393,Green
EVT-POT,USDJPY,Raw,2019-04-10,2026-08-31,1923,27,0.014040561622464899,0.09324256906909022,0.3803967955215779,0.16638504658185727,2.8174820639764473,0.769419173873132,0.00021084076969844247,0.013880034550311211,Green
FHS,USDJPY,Raw,2019-04-10,2026-08-31,1923,29,0.015080603224128965,0.0372699673267876,0.3458647190384433,0.07329213212538123,4.338032555078474,0.8885714726015408,0.00021595573143548972,0.013611507926449594,Green
Moirai-1.1,USO,Raw,2021-02-24,2026-08-31,1386,21,0.015151515151515152,0.07324020066477806,0.42131182634284325,0.14547371500108527,3.2088666093965657,0.646653113811027,0.0009921718891082126,0.06146152283934524,Green
Moirai-1.1,USO,Conformal,2021-02-24,2026-08-31,1386,16,0.011544011544011544,0.5728394511092016,0.5408297221958241,0.7075270832236823,0.3179546080531672,0.37400413199202376,0.0009673971592923661,0.0705974587005645,Green
Lag-Llama,USO,Raw,2021-02-24,2026-08-31,1386,40,0.02886002886002886,9.164031663921716e-09,0.12293429261077353,2.0656170229205006e-08,33.01097053018818,2.3795329932629556,0.0011042997447144119,0.05072188174227067,Yellow
Lag-Llama,USO,Conformal,2021-02-24,2026-08-31,1386,18,0.012987012987012988,0.2853070589923035,0.4911324051312935,0.4458200741492968,1.1416352357415391,0.47404442335488284,0.0009583134991852175,0.06709370589892512,Green
GJR-GARCH,USO,Raw,2021-02-24,2026-08-31,1386,29,0.020923520923520924,0.0003640122761012069,0.6366110069002542,0.0015557268486641907,12.70842295818256,0.22320187335168384,0.0008469160983552369,0.049957364076292095,Yellow
GJR-GARCH,USO,Conformal,2021-02-24,2026-08-31,1386,15,0.010822510822510822,0.7613440067958436,0.1515556072505471,0.34150822726260277,0.09224361629570943,2.0565234011373548,0.0008008181102335695,0.058538887038355185,Green
GJR-GARCH-t,USO,Raw,2021-02-24,2026-08-31,1386,27,0.01948051948051948,0.0016936628274034317,0.5521443469649426,0.006070772930780775,9.855049053636137,0.35348963798304567,0.0008127853134306646,0.05269034327543188,Yellow
GJR-GARCH-t,USO,Conformal,2021-02-24,2026-08-31,1386,11,0.007936507936507936,0.42316843576078766,0.07328966403319712,0.14592964954103899,0.641499200697984,3.2077620510232947,0.0007917720313756199,0.0605130755190592,Green
GARCH-N,USO,Raw,2021-02-24,2026-08-31,1386,27,0.01948051948051948,0.0016936628274034317,0.5521443469649426,0.006070772930780775,9.855049053636137,0.35348963798304567,0.0008546206075699124,0.05051095332120268,Yellow
GARCH-N,USO,Conformal,2021-02-24,2026-08-31,1386,13,0.00937950937950938,0.8145139228264263,0.108615126981897,0.2685687337815679,0.05504035567396226,2.574256456437695,0.0008055207818303936,0.05897046277431669,Green
Hist-Sim,USO,Raw,2021-02-24,2026-08-31,1386,17,0.012265512265512266,0.4129794601210789,0.20203019522512497,0.3169782925934907,0.6702069615862074,1.6276370085590202,0.0009056221725419065,0.06130576534977381,Green
Hist-Sim,USO,Conformal,2021-02-24,2026-08-31,1386,14,0.010101010101010102,0.9699015222643895,0.12913404385997973,0.31595554204152493,0.0014236886408077742,2.3028838414291215,0.0009020538046321545,0.0686208451905728,Green
EWMA,USO,Raw,2021-02-24,2026-08-31,1386,27,0.01948051948051948,0.0016936628274034317,0.5521443469649426,0.006070772930780775,9.855049053636137,0.35348963798304567,0.0008304603690169867,0.05080884789332652,Yellow
EWMA,USO,Conformal,2021-02-24,2026-08-31,1386,12,0.008658008658008658,0.6073091776651507,0.646953758165443,0.7890408996953484,0.2641119232138296,0.20976232097930847,0.0008027192560897486,0.06039841975232354,Green
CAViaR-SAV,USO,Raw,2021-02-24,2026-08-31,1386,13,0.00937950937950938,0.8145139228264263,0.108615126981897,0.2685687337815679,0.05504035567396226,2.574256456437695,0.000788216993354317,0.06044142481478785,Green
CAViaR-SAV,USO,Conformal,2021-02-24,2026-08-31,1386,13,0.00937950937950938,0.8145139228264263,0.108615126981897,0.2685687337815679,0.05504035567396226,2.574256456437695,0.0007882170012177605,0.06044143748773296,Green
CAViaR-AS,USO,Raw,2021-02-24,2026-08-31,1386,23,0.016594516594516596,0.02421132038816814,0.3950939294106651,0.05495070123417693,5.079430563005644,0.7232071107952152,0.0009566538703803405,0.0544808649938963,Yellow
CAViaR-AS,USO,Conformal,2021-02-24,2026-08-31,1386,23,0.016594516594516596,0.02421132038816814,0.3950939294106651,0.05495070123417693,5.079430563005644,0.7232071107952152,0.0009566257243747864,0.05448513308620463,Yellow
GAS-t,USO,Raw,2021-02-24,2026-08-31,1386,20,0.01443001443001443,0.12006082278149116,0.29123054925790276,0.17114816351439585,2.4165273040380075,1.1139239846277746,0.0007996509307714086,0.05495971238109022,Green
GAS-t,USO,Conformal,2021-02-24,2026-08-31,1386,10,0.007215007215007215,0.2728404336719622,0.058454911185971244,0.09148780426402481,1.20241047542953,3.580688729202663,0.0007940394235593908,0.059941361125901524,Green
EVT-POT,USO,Raw,2021-02-24,2026-08-31,1386,18,0.012987012987012988,0.2853070589923035,0.23001573736597347,0.2749407517316917,1.1416352357415391,1.4407640698109958,0.0008179314110343434,0.05895147734002551,Green
FHS,USO,Raw,2021-02-24,2026-08-31,1386,20,0.01443001443001443,0.12006082278149116,0.29123054925790276,0.17114816351439585,2.4165273040380075,1.1139239846277746,0.0008217402998734522,0.05738386979367647,Green
