model,asset,method,gamma,violation,kupiec_p,christoffersen_p,zone,mean_var,var_path_vol
HS,FTSE100,ACI (first-half $\gamma$),0.01,0.010465724751439037,0.8390765965149758,0.0035830183327599037,green,0.035413720826389064,0.005989208604325025
HS,GBPUSD,Conformal static,0.01,0.009014423076923076,0.6811313249225517,0.2804000419221729,green,0.014557073312212936,0.00015212087434780973
HS,GBPUSD,Conformal rolling $w{=}250$,0.01,0.01201923076923077,0.42234843166400693,0.0517655509513776,green,0.01575023305042979,0.00041674379518199476
HS,GBPUSD,ACI (first-half $\gamma$),0.01,0.010817307692307692,0.7408663105960354,0.7775185632629239,green,0.017403984872629116,0.002501327855790709
HS,GDAXI,Conformal static,0.005,0.011966701352757543,0.4006136586960334,0.000341280051331271,green,0.035114609433815724,0.0005548844209497991
HS,GDAXI,Conformal rolling $w{=}250$,0.005,0.012486992715920915,0.2914449508020305,0.3389758766539653,green,0.043268846176611434,0.0016950110469877604
HS,GDAXI,ACI (first-half $\gamma$),0.005,0.006763787721123829,0.12985331559511779,0.06508781260978296,green,0.04313459856570056,0.004269402533180939
HS,GOLD,Conformal static,0.005,0.011904761904761904,0.4243176752523571,0.38831680625973736,yellow,0.029422968406056883,0.0005903803847144359
HS,GOLD,Conformal rolling $w{=}250$,0.005,0.010281385281385282,0.9036795655309797,0.4188186357352346,green,0.03416957936989452,0.0011806574132837522
HS,GOLD,ACI (first-half $\gamma$),0.005,0.007034632034632035,0.175989936400873,0.3650460147598311,green,0.04092973610287347,0.005846809647777706
HS,HSI,Conformal static,0.005,0.01020408163265306,0.9297088066635899,0.047628793091884815,green,0.03729697463075263,0.0005172092574799918
HS,HSI,Conformal rolling $w{=}250$,0.005,0.00966702470461869,0.8845449070815606,0.0020278565327218946,green,0.04522810673223017,0.0024193710280612673
HS,HSI,ACI (first-half $\gamma$),0.005,0.006981740064446832,0.1663362436637736,0.08099013981124606,green,0.04537786858843563,0.005250236266763585
HS,IBGL,Conformal static,0.01,0.00842911877394636,0.5577538828454078,0.7669098381247812,green,0.02142204655224894,0.00021777036933721595
HS,IBGL,Conformal rolling $w{=}250$,0.01,0.014559386973180077,0.12116655312083044,0.22717550233022635,green,0.021093893579818567,0.0005539443372346086
HS,IBGL,ACI (first-half $\gamma$),0.01,0.019157088122605363,0.0031555750470112147,0.010217954887536164,yellow,0.01887886010066227,0.000465786955794706
HS,ICLN,Conformal static,0.01,0.00870942201108472,0.6373904008232296,0.8123617336219522,green,0.045285387442706396,0.0008087012527509056
HS,ICLN,Conformal rolling $w{=}250$,0.01,0.011876484560570071,0.5150702991683265,0.31310616765793337,green,0.04689795737539425,0.0031476328331389576
HS,ICLN,ACI (first-half $\gamma$),0.01,0.02454473475851148,1.1760381939194158e-05,8.739149594113158e-06,yellow,0.03734020651839834,0.0012169181291619754
HS,NATGAS,Conformal static,0.01,0.018378378378378378,0.0011836752307892947,0.0018985999983020287,green,0.10825004289482863,0.0020926969793509036
HS,NATGAS,Conformal rolling $w{=}250$,0.01,0.008648648648648649,0.549849620189909,0.7272704599641615,green,0.13430945670585473,0.004905944555661157
HS,NATGAS,ACI (first-half $\gamma$),0.01,0.01027027027027027,0.9074004368451875,0.41867980980706787,green,0.15136042740713357,0.01617094774286383
HS,NIFTY,Conformal static,0.01,0.005439005439005439,0.07180987399050809,0.1903500976901201,green,0.027425256941921407,0.0005958005266793315
HS,NIFTY,Conformal rolling $w{=}250$,0.01,0.017094017094017096,0.020184224227543256,0.04591901666632816,green,0.027342096173858323,0.0019426324013028632
HS,NIFTY,ACI (first-half $\gamma$),0.01,0.018648018648018648,0.005374408133540826,0.0044244299889186515,yellow,0.02504042160703679,0.002791425138633607
HS,NIKKEI,Conformal static,0.01,0.007563479200432199,0.2709394929357693,0.007753017387857614,green,0.039765097802706935,0.0006352731405200279
HS,NIKKEI,Conformal rolling $w{=}250$,0.01,0.014046461372231226,0.09912922911125717,0.0048745957200358745,green,0.044878937718974,0.0015844689890048837
HS,NIKKEI,ACI (first-half $\gamma$),0.01,0.01620745542949757,0.01378578347646663,0.011960139688497524,green,0.039897408501456226,0.006393289862226537
HS,SP500,Conformal static,0.005,0.013669821240799159,0.12760586028234105,0.04600613908450823,green,0.0365566553547809,0.0007042669345913413
HS,SP500,Conformal rolling $w{=}250$,0.005,0.01892744479495268,0.0004957486068168371,3.907120266109696e-05,green,0.046044846247048715,0.00229992076247481
HS,SP500,ACI (first-half $\gamma$),0.005,0.0057833859095688745,0.044777414047327775,0.12524003314244023,green,0.048842575621528425,0.0042956754527785105
HS,STOXX,Conformal static,0.01,0.01077996195307546,0.7585282787842005,1.6734864158430427e-06,green,0.034163193629872815,0.0005842067004244473
HS,STOXX,Conformal rolling $w{=}250$,0.01,0.012682308180088777,0.3040408952482575,0.3066886739379152,green,0.04206868086430969,0.0015856340664015438
HS,STOXX,ACI (first-half $\gamma$),0.01,0.028535193405199746,1.557930578953622e-09,1.4649913676928852e-12,green,0.03158514096225565,0.0038808646990547164
HS,TLT,Conformal static,0.005,0.011702750146284377,0.4908972661046507,0.0039624630813502254,green,0.0270264510940921,0.0006280366771863612
HS,TLT,Conformal rolling $w{=}250$,0.005,0.00994733762434172,0.9825282168746583,0.036267584470069406,green,0.032947600119662475,0.001325189071900321
HS,TLT,ACI (first-half $\gamma$),0.005,0.006436512580456407,0.1132168763305426,0.2656250300129899,green,0.032321125011400956,0.0021444310705713717
HS,USDJPY,Conformal static,0.005,0.01271617497456765,0.24542680353693122,0.3690774484081048,green,0.015617938580591849,0.00023883581946406547
HS,USDJPY,Conformal rolling $w{=}250$,0.005,0.013224821973550356,0.17087883688744812,0.2551987807241058,green,0.01897440062230962,0.0007326099643656281
HS,USDJPY,ACI (first-half $\gamma$),0.005,0.006103763987792472,0.061302166389532335,0.1612767919528355,green,0.02015387622874797,0.0011802539659562154
HS,WTI,Conformal static,0.005,0.011351351351351352,0.5674394346880967,0.06022115457983035,green,0.08574813890548084,0.003094887307628572
HS,WTI,Conformal rolling $w{=}250$,0.005,0.013513513513513514,0.14940154879284961,0.04744612967008132,green,0.11753137227885946,0.0068213228810287034
HS,WTI,ACI (first-half $\gamma$),0.005,0.009189189189189189,0.72232387045173,0.3267390515263,green,0.11874038543501744,0.010757876388393131
EWMA,ASX200,Conformal static,0.01,0.01882845188284519,0.0005460547665066759,0.0010411335943024376,yellow,0.02358787355413199,0.0012550903778522195
EWMA,ASX200,Conformal rolling $w{=}250$,0.01,0.00993723849372385,0.9779730060259274,0.41005932482040697,green,0.03088930374236899,0.001627697618277954
EWMA,ASX200,ACI (first-half $\gamma$),0.01,0.0031380753138075313,0.00042407318483186684,0.0019686460350337707,green,0.03679741558767645,0.0050639659003551924
EWMA,AUDUSD,Conformal static,0.001,0.005431093007467753,0.05363905535375171,0.14872379951308287,green,0.017484954331635046,0.0008377059563592032
EWMA,AUDUSD,Conformal rolling $w{=}250$,0.001,0.00746775288526816,0.3064922139908858,0.5456996661115624,green,0.018133233617609712,0.001041784578888991
EWMA,AUDUSD,ACI (first-half $\gamma$),0.001,0.006109979633401222,0.10588583834613229,0.2559805215023381,green,0.025047558025989555,0.002335568616490963
EWMA,BOVESPA,Conformal static,0.01,0.010678056593699947,0.7705010381938082,0.7721804011544159,green,0.03360293391759326,0.0018928311776466292
EWMA,BOVESPA,Conformal rolling $w{=}250$,0.01,0.008542445274959957,0.5155392560368772,0.7051556582019103,green,0.04251281969311668,0.0025809963474271226
EWMA,BOVESPA,ACI (first-half $\gamma$),0.01,0.009076348104644954,0.6831821951185664,0.3168360349571742,green,0.04519082809150298,0.007429115119183109
EWMA,BTC,Conformal static,0.01,0.002531645569620253,0.002027687122927702,0.008482317403587012,green,0.0870162640958487,0.0034915892873060325
EWMA,BTC,Conformal rolling $w{=}250$,0.01,0.010126582278481013,0.9651411414090889,0.8835353139077502,yellow,0.07811842476160617,0.004119562371675989
EWMA,BTC,ACI (first-half $\gamma$),0.01,0.004219409282700422,0.023774341120843694,0.07602337682074504,green,0.08194401923293107,0.010431402401527151
EWMA,FCHI,Conformal static,0.01,0.018604651162790697,0.000679446707560132,4.937736844929718e-05,yellow,0.028375254739681135,0.0016743634888784344
EWMA,FCHI,Conformal rolling $w{=}250$,0.01,0.0103359173126615,0.882581001502399,0.437797819656364,green,0.03871091942983475,0.002280287429912043
EWMA,FCHI,ACI (first-half $\gamma$),0.01,0.004134366925064599,0.003297469677543094,0.012896748422649859,green,0.046533419260687894,0.007784205808731566
EWMA,CBU0,Conformal static,0.01,0.011374407582938388,0.6606352030661767,0.7909066863937456,green,0.012028965426775817,0.000542815777415274
EWMA,CBU0,Conformal rolling $w{=}250$,0.01,0.006635071090047393,0.24197817288809365,0.4812747286279526,green,0.013652497126730216,0.0006112743354214564
EWMA,CBU0,ACI (first-half $\gamma$),0.01,0.009478672985781991,0.8636886192622488,0.8953648199206152,green,0.013522609436723875,0.0007435419478822431
EWMA,DJCI,Conformal static,0.01,0.012953367875647668,0.4302223849444028,0.20952064117499253,yellow,0.023646133486404597,0.00117417214320083
EWMA,DJCI,Conformal rolling $w{=}250$,0.01,0.011658031088082901,0.6518874883214196,0.8121533830633068,green,0.026317428958210133,0.0012893583689173047
EWMA,DJCI,ACI (first-half $\gamma$),0.01,0.0051813471502590676,0.13819736141578515,0.3263388069398275,green,0.0274759066907774,0.002088409361436538
EWMA,ETH,Conformal static,0.05,0.007134363852556481,0.37866695286326224,0.6500679245926206,green,0.1154814565514006,0.005338887014831298
EWMA,ETH,Conformal rolling $w{=}250$,0.05,0.011890606420927468,0.5925944505854461,0.768249895159958,green,0.11267212014713772,0.006523864938481033
EWMA,ETH,ACI (first-half $\gamma$),0.05,0.026159334126040427,8.911487450418269e-05,0.0004043451707402366,yellow,0.09116884869146859,0.010783525514590003
EWMA,EURUSD,Conformal static,0.01,0.01144578313253012,0.562796437723284,0.6787044042494454,green,0.011404555828862161,0.0005567028379275696
EWMA,EURUSD,Conformal rolling $w{=}250$,0.01,0.008433734939759036,0.5098178170957479,0.7143581140907567,green,0.012917484716573805,0.0006213511413275764
EWMA,EURUSD,ACI (first-half $\gamma$),0.01,0.005421686746987952,0.0400471357686005,0.11566763838309949,green,0.014268728776826821,0.0014690277141919624
EWMA,FTSE100,Conformal static,0.01,0.015175300889586603,0.03464336350121464,0.003459450999867936,green,0.024554027218452075,0.001437312524948122
EWMA,FTSE100,Conformal rolling $w{=}250$,0.01,0.009419152276295133,0.7966357155874968,0.03568826099654533,green,0.033985304627189954,0.0020944414658683953
EWMA,FTSE100,ACI (first-half $\gamma$),0.01,0.004709576138147566,0.009532900964650719,0.033283619207152976,green,0.03949410393891498,0.006174287099485917
EWMA,GBPUSD,Conformal static,0.01,0.010817307692307692,0.7408663105960354,0.7775185632629239,green,0.014111382768963536,0.0007047838916888254
EWMA,GBPUSD,Conformal rolling $w{=}250$,0.01,0.0078125,0.3510453020313783,0.5843455388571461,green,0.015797647629918237,0.0007656623714830352
EWMA,GBPUSD,ACI (first-half $\gamma$),0.01,0.006610576923076923,0.13862323026713386,0.31041876888885783,green,0.01870066414770111,0.002965814037608754
EWMA,GDAXI,Conformal static,0.01,0.01768990634755463,0.00223848142196523,0.00834642552732555,yellow,0.028772107219659497,0.001675503242695958
EWMA,GDAXI,Conformal rolling $w{=}250$,0.01,0.009365244536940686,0.7774128860250652,0.3577087567090585,green,0.038403628123943157,0.0022028889448139533
EWMA,GDAXI,ACI (first-half $\gamma$),0.01,0.0036420395421436005,0.0012754413366534811,0.005437325837827377,green,0.048260046447867695,0.009292591118641133
EWMA,GOLD,Conformal static,0.01,0.0091991341991342,0.7257793171752394,0.8029707772360426,green,0.0290795794884529,0.0016162791610822022
EWMA,GOLD,Conformal rolling $w{=}250$,0.01,0.0091991341991342,0.7257793171752394,0.8029707772360426,green,0.03303151229033033,0.0018847500220485905
EWMA,GOLD,ACI (first-half $\gamma$),0.01,0.005411255411255411,0.029862929503952893,0.08954449475562976,green,0.046777741591007026,0.010704488171667007
EWMA,HSI,Conformal static,0.01,0.008592910848549946,0.5317739851884301,0.01993141341764725,green,0.037887435146331236,0.0020832218558723024
EWMA,HSI,Conformal rolling $w{=}250$,0.01,0.007518796992481203,0.26041322120845384,0.4774009871861262,green,0.04188932589630813,0.0033292558719571954
EWMA,HSI,ACI (first-half $\gamma$),0.01,0.008055853920515575,0.38285259646145153,0.18869235761400396,yellow,0.043848936239688635,0.010596996578611151
EWMA,IBGL,Conformal static,0.005,0.0038314176245210726,0.010449861904283483,0.036974680011435716,green,0.02340957714778652,0.0008293693033217919
EWMA,IBGL,Conformal rolling $w{=}250$,0.005,0.006130268199233717,0.13019579648890217,0.3028652690926697,green,0.022143231614428778,0.0009193807856932443
EWMA,IBGL,ACI (first-half $\gamma$),0.005,0.009195402298850575,0.7671249534424425,0.8561536098597217,green,0.020854034310941637,0.0009639485479197357
EWMA,ICLN,Conformal static,0.01,0.00791765637371338,0.4402114402676144,0.6854096268017291,green,0.046455208817531006,0.0020083780875982168
EWMA,ICLN,Conformal rolling $w{=}250$,0.01,0.0055423594615993665,0.08209122332390023,0.212132002847744,green,0.05083532734222765,0.0024507029508601917
EWMA,ICLN,ACI (first-half $\gamma$),0.01,0.010292953285827395,0.9170608870418033,0.8687213046515769,green,0.04839608151203946,0.0052466879033375505
EWMA,NATGAS,Conformal static,0.01,0.011351351351351352,0.5674394346880967,0.6671466324693992,green,0.10446587750278295,0.006449210431968725
EWMA,NATGAS,Conformal rolling $w{=}250$,0.01,0.008648648648648649,0.549849620189909,0.7272704599641615,green,0.12257576435982376,0.00785932237566548
EWMA,NATGAS,ACI (first-half $\gamma$),0.01,0.012972972972972972,0.21912050307416883,0.34277314629138006,green,0.11468935279107141,0.008977087105823085
EWMA,NIFTY,Conformal static,0.01,0.010101010101010102,0.970995889640308,0.8750969732607062,green,0.022982584845103293,0.0011349834113101222
EWMA,NIFTY,Conformal rolling $w{=}250$,0.01,0.006993006993006993,0.25174339620007563,0.486639438128985,green,0.02730726291818491,0.0015675039566367672
EWMA,NIFTY,ACI (first-half $\gamma$),0.01,0.009324009324009324,0.805272058573062,0.8663901125109059,green,0.026956996229466488,0.003557132130988731
EWMA,NIKKEI,Conformal static,0.01,0.009724473257698542,0.9047321774664351,0.38157162715240656,green,0.033699890958858135,0.0018891819131615845
EWMA,NIKKEI,Conformal rolling $w{=}250$,0.01,0.008103727714748784,0.39650789137987963,0.1937806620130586,green,0.04194628000875425,0.002460872101234658
EWMA,NIKKEI,ACI (first-half $\gamma$),0.01,0.0037817396002160996,0.0020789041631675766,0.008515626200361946,green,0.049944376827818805,0.010237757675255145
EWMA,SP500,Conformal static,0.01,0.015247108307045216,0.032771712735025146,0.02180066920699176,green,0.029108912336396828,0.0015928752715269928
EWMA,SP500,Conformal rolling $w{=}250$,0.01,0.00946372239747634,0.8125117476366639,0.3651846745474646,green,0.03722303040387844,0.001972357669759158
EWMA,SP500,ACI (first-half $\gamma$),0.01,0.0026288117770767614,0.00012057971580413574,0.000608213336054844,green,0.042576244731071314,0.0025617378183768785
EWMA,STOXX,Conformal static,0.001,0.015218769816106531,0.053099227426891785,0.02347399146348039,green,0.02682932372601789,0.0015441291122129381
EWMA,STOXX,Conformal rolling $w{=}250$,0.001,0.008877615726062143,0.6479079090014115,0.7947276518765893,green,0.03584198829932907,0.0022791815078140416
EWMA,STOXX,ACI (first-half $\gamma$),0.001,0.0031705770450221942,0.0014608047398916662,0.0062222804359012085,green,0.0624557015064683,0.0033432207823813178
EWMA,TLT,Conformal static,0.001,0.014043300175541252,0.11333029769686656,0.20278027180362246,green,0.02348686948846652,0.0011134510034814756
EWMA,TLT,Conformal rolling $w{=}250$,0.001,0.005851375073142188,0.061684618250569916,0.16453304680595035,green,0.027397060440690194,0.0012460567266530012
EWMA,TLT,ACI (first-half $\gamma$),0.001,0.007021650087770626,0.19108747764571482,0.39081811764961544,green,0.027097964503569754,0.0011603547945433729
EWMA,USDJPY,Conformal static,0.01,0.009664292980671414,0.8804163449062163,0.821331892249924,green,0.014707234878376012,0.0007114970866232556
EWMA,USDJPY,Conformal rolling $w{=}250$,0.01,0.0076297049847405905,0.2703301744753087,0.4853324420233156,green,0.01706061504722058,0.0009919778915698971
EWMA,USDJPY,ACI (first-half $\gamma$),0.01,0.006612410986775178,0.10766210961082034,0.2514069576515434,green,0.01759241111132283,0.0015550984375287354
EWMA,WTI,Conformal static,0.01,0.016756756756756756,0.007747509231234942,0.00795428563767158,yellow,0.06536518430498044,0.00464218903329541
EWMA,WTI,Conformal rolling $w{=}250$,0.01,0.009189189189189189,0.72232387045173,0.02935707939667085,green,0.09487823951115255,0.0058551383592305
EWMA,WTI,ACI (first-half $\gamma$),0.01,0.006486486486486486,0.10457792638712742,0.2476990227454108,green,0.11519245082142847,0.023596425820134742
