model,asset,method,n_test,viol,pihat,TL,scaled_zone,binomial_zone
Chronos-2,UNG,Vol-ERM,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,State2-ERM,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,State4-ERM,1309,30.0,0.0229182582123758,Yellow,Yellow,Red
Chronos-2,UNG,State-L1,1309,16.0,0.0122230710466004,Green,Green,Green
Chronos-2,UNG,State-L1-clipped,1309,16.0,0.0122230710466004,Green,Green,Green
Chronos-2,UNG,POT-Shift,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,POT-Vol,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,ACI-existing,1309,17.0,0.0129870129870129,Green,Green,Green
Chronos-2,UNG,DtACI-projected-seed,1309,22.0,0.0168067226890756,Yellow,Yellow,Yellow
Chronos-2,UNG,Rolling250,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,Rolling500,1309,15.0,0.0114591291061879,Green,Green,Green
Chronos-2,UNG,Selected-rolling,1309,15.0,0.0114591291061879,Green,Green,Green
Chronos-2,UNG,Gate-selected-rolling,1309,15.0,0.0114591291061879,Green,Green,Green
Chronos-2,UNG,Loss-gate,1309,15.0,0.0114591291061879,Green,Green,Green
Chronos-2,UNG,Past-minimum,1309,13.0,0.0099312452253628,Green,Green,Green
Chronos-2,UNG,DtACI-projected-expected,1309,18.089985317473108,0.0138196984854645,,,
Chronos-2,USDJPY,Raw,1923,26.0,0.0135205408216328,Green,Green,Green
Chronos-2,USDJPY,Shift-CP,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,Shift-ERM,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,Vol-CP,1923,24.0,0.0124804992199688,Green,Green,Green
Chronos-2,USDJPY,Vol-ERM,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,State2-ERM,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,State4-ERM,1923,42.0,0.0218408736349454,Yellow,Yellow,Red
Chronos-2,USDJPY,State-L1,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,State-L1-clipped,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,POT-Shift,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,POT-Vol,1923,24.0,0.0124804992199688,Green,Green,Green
Chronos-2,USDJPY,ACI-existing,1923,24.0,0.0124804992199688,Green,Green,Green
Chronos-2,USDJPY,DtACI-projected-seed,1923,25.0,0.0130005200208008,Green,Green,Green
Chronos-2,USDJPY,Rolling250,1923,17.0,0.0088403536141445,Green,Green,Green
Chronos-2,USDJPY,Rolling500,1923,21.0,0.0109204368174727,Green,Green,Green
Chronos-2,USDJPY,Selected-rolling,1923,21.0,0.0109204368174727,Green,Green,Green
Chronos-2,USDJPY,Gate-selected-rolling,1923,26.0,0.0135205408216328,Green,Green,Green
Chronos-2,USDJPY,Loss-gate,1923,26.0,0.0135205408216328,Green,Green,Green
Chronos-2,USDJPY,Past-minimum,1923,23.0,0.0119604784191367,Green,Green,Green
Chronos-2,USDJPY,DtACI-projected-expected,1923,23.948259299209525,0.0124535929793081,,,
Chronos-2,USO,Raw,1386,20.0,0.0144300144300144,Green,Green,Yellow
Chronos-2,USO,Shift-CP,1386,11.0,0.0079365079365079,Green,Green,Green
Chronos-2,USO,Shift-ERM,1386,12.0,0.0086580086580086,Green,Green,Green
Chronos-2,USO,Vol-CP,1386,10.0,0.0072150072150072,Green,Green,Green
Chronos-2,USO,Vol-ERM,1386,10.0,0.0072150072150072,Green,Green,Green
Chronos-2,USO,State2-ERM,1386,12.0,0.0086580086580086,Green,Green,Green
Chronos-2,USO,State4-ERM,1386,9.0,0.0064935064935064,Green,Green,Green
Chronos-2,USO,State-L1,1386,12.0,0.0086580086580086,Green,Green,Green
Chronos-2,USO,State-L1-clipped,1386,12.0,0.0086580086580086,Green,Green,Green
Chronos-2,USO,POT-Shift,1386,10.0,0.0072150072150072,Green,Green,Green
Chronos-2,USO,POT-Vol,1386,10.0,0.0072150072150072,Green,Green,Green
Chronos-2,USO,ACI-existing,1386,17.0,0.0122655122655122,Green,Green,Green
Chronos-2,USO,DtACI-projected-seed,1386,18.0,0.0129870129870129,Green,Green,Green
Chronos-2,USO,Rolling250,1386,11.0,0.0079365079365079,Green,Green,Green
Chronos-2,USO,Rolling500,1386,17.0,0.0122655122655122,Green,Green,Green
Chronos-2,USO,Selected-rolling,1386,17.0,0.0122655122655122,Green,Green,Green
Chronos-2,USO,Gate-selected-rolling,1386,17.0,0.0122655122655122,Green,Green,Green
Chronos-2,USO,Loss-gate,1386,12.0,0.0086580086580086,Green,Green,Green
Chronos-2,USO,Past-minimum,1386,17.0,0.0122655122655122,Green,Green,Green
Chronos-2,USO,DtACI-projected-expected,1386,19.61696131867548,0.0141536517450761,,,
TS-ICL,ASX200,Raw,1868,27.0,0.0144539614561027,Green,Green,Yellow
TS-ICL,ASX200,Shift-CP,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,Shift-ERM,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,Vol-CP,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,Vol-ERM,1868,17.0,0.0091006423982869,Green,Green,Green
TS-ICL,ASX200,State2-ERM,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,State4-ERM,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,State-L1,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,State-L1-clipped,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,POT-Shift,1868,15.0,0.0080299785867237,Green,Green,Green
TS-ICL,ASX200,POT-Vol,1868,15.0,0.0080299785867237,Green,Green,Green
TS-ICL,ASX200,ACI-existing,1868,22.0,0.0117773019271948,Green,Green,Green
TS-ICL,ASX200,DtACI-projected-seed,1868,29.0,0.0155246252676659,Green,Green,Yellow
TS-ICL,ASX200,Rolling250,1868,15.0,0.0080299785867237,Green,Green,Green
TS-ICL,ASX200,Rolling500,1868,23.0,0.0123126338329764,Green,Green,Green
TS-ICL,ASX200,Selected-rolling,1868,15.0,0.0080299785867237,Green,Green,Green
TS-ICL,ASX200,Gate-selected-rolling,1868,15.0,0.0080299785867237,Green,Green,Green
TS-ICL,ASX200,Loss-gate,1868,27.0,0.0144539614561027,Green,Green,Yellow
TS-ICL,ASX200,Past-minimum,1868,16.0,0.0085653104925053,Green,Green,Green
TS-ICL,ASX200,DtACI-projected-expected,1868,25.028801725284954,0.0133987161270262,,,
TS-ICL,AUDUSD,Raw,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,Shift-CP,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,Shift-ERM,1430,16.0,0.0111888111888111,Green,Green,Green
TS-ICL,AUDUSD,Vol-CP,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,Vol-ERM,1430,16.0,0.0111888111888111,Green,Green,Green
TS-ICL,AUDUSD,State2-ERM,1430,17.0,0.0118881118881118,Green,Green,Green
TS-ICL,AUDUSD,State4-ERM,1430,14.0,0.0097902097902097,Green,Green,Green
TS-ICL,AUDUSD,State-L1,1430,17.0,0.0118881118881118,Green,Green,Green
TS-ICL,AUDUSD,State-L1-clipped,1430,17.0,0.0118881118881118,Green,Green,Green
TS-ICL,AUDUSD,POT-Shift,1430,12.0,0.0083916083916083,Green,Green,Green
TS-ICL,AUDUSD,POT-Vol,1430,12.0,0.0083916083916083,Green,Green,Green
TS-ICL,AUDUSD,ACI-existing,1430,19.0,0.0132867132867132,Green,Green,Green
TS-ICL,AUDUSD,DtACI-projected-seed,1430,20.0,0.0139860139860139,Green,Green,Green
TS-ICL,AUDUSD,Rolling250,1430,15.0,0.0104895104895104,Green,Green,Green
TS-ICL,AUDUSD,Rolling500,1430,16.0,0.0111888111888111,Green,Green,Green
TS-ICL,AUDUSD,Selected-rolling,1430,16.0,0.0111888111888111,Green,Green,Green
TS-ICL,AUDUSD,Gate-selected-rolling,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,Loss-gate,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,Past-minimum,1430,13.0,0.009090909090909,Green,Green,Green
TS-ICL,AUDUSD,DtACI-projected-expected,1430,18.982853275431403,0.0132747225702317,,,
TS-ICL,BOVESPA,Raw,1829,21.0,0.0114816839803171,Green,Green,Green
TS-ICL,BOVESPA,Shift-CP,1829,19.0,0.0103881902679059,Green,Green,Green
TS-ICL,BOVESPA,Shift-ERM,1829,20.0,0.0109349371241115,Green,Green,Green
TS-ICL,BOVESPA,Vol-CP,1829,20.0,0.0109349371241115,Green,Green,Green
TS-ICL,BOVESPA,Vol-ERM,1829,20.0,0.0109349371241115,Green,Green,Green
TS-ICL,BOVESPA,State2-ERM,1829,28.0,0.0153089119737561,Green,Green,Yellow
TS-ICL,BOVESPA,State4-ERM,1829,21.0,0.0114816839803171,Green,Green,Green
TS-ICL,BOVESPA,State-L1,1829,28.0,0.0153089119737561,Green,Green,Yellow
TS-ICL,BOVESPA,State-L1-clipped,1829,27.0,0.0147621651175505,Green,Green,Yellow
TS-ICL,BOVESPA,POT-Shift,1829,19.0,0.0103881902679059,Green,Green,Green
TS-ICL,BOVESPA,POT-Vol,1829,19.0,0.0103881902679059,Green,Green,Green
TS-ICL,BOVESPA,ACI-existing,1829,25.0,0.0136686714051394,Green,Green,Green
TS-ICL,BOVESPA,DtACI-projected-seed,1829,25.0,0.0136686714051394,Green,Green,Green
TS-ICL,BOVESPA,Rolling250,1829,20.0,0.0109349371241115,Green,Green,Green
TS-ICL,BOVESPA,Rolling500,1829,24.0,0.0131219245489338,Green,Green,Green
TS-ICL,BOVESPA,Selected-rolling,1829,24.0,0.0131219245489338,Green,Green,Green
TS-ICL,BOVESPA,Gate-selected-rolling,1829,21.0,0.0114816839803171,Green,Green,Green
TS-ICL,BOVESPA,Loss-gate,1829,21.0,0.0114816839803171,Green,Green,Green
TS-ICL,BOVESPA,Past-minimum,1829,20.0,0.0109349371241115,Green,Green,Green
TS-ICL,BOVESPA,DtACI-projected-expected,1829,25.567136713059256,0.0139787516200433,,,
TS-ICL,BTC,Raw,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,Shift-CP,1157,16.0,0.013828867761452,Green,Green,Green
TS-ICL,BTC,Shift-ERM,1157,16.0,0.013828867761452,Green,Green,Green
TS-ICL,BTC,Vol-CP,1157,16.0,0.013828867761452,Green,Green,Green
TS-ICL,BTC,Vol-ERM,1157,17.0,0.0146931719965427,Green,Green,Yellow
TS-ICL,BTC,State2-ERM,1157,14.0,0.0121002592912705,Green,Green,Green
TS-ICL,BTC,State4-ERM,1157,13.0,0.0112359550561797,Green,Green,Green
TS-ICL,BTC,State-L1,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,State-L1-clipped,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,POT-Shift,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,POT-Vol,1157,11.0,0.0095073465859982,Green,Green,Green
TS-ICL,BTC,ACI-existing,1157,16.0,0.013828867761452,Green,Green,Green
TS-ICL,BTC,DtACI-projected-seed,1157,18.0,0.0155574762316335,Green,Green,Yellow
TS-ICL,BTC,Rolling250,1157,10.0,0.0086430423509075,Green,Green,Green
TS-ICL,BTC,Rolling500,1157,14.0,0.0121002592912705,Green,Green,Green
TS-ICL,BTC,Selected-rolling,1157,14.0,0.0121002592912705,Green,Green,Green
TS-ICL,BTC,Gate-selected-rolling,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,Loss-gate,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,Past-minimum,1157,15.0,0.0129645635263612,Green,Green,Green
TS-ICL,BTC,DtACI-projected-expected,1157,16.044200497111,0.0138670704382981,,,
TS-ICL,CBU0,Raw,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,Shift-CP,1010,8.0,0.0079207920792079,Green,Green,Green
TS-ICL,CBU0,Shift-ERM,1010,8.0,0.0079207920792079,Green,Green,Green
TS-ICL,CBU0,Vol-CP,1010,8.0,0.0079207920792079,Green,Green,Green
TS-ICL,CBU0,Vol-ERM,1010,8.0,0.0079207920792079,Green,Green,Green
TS-ICL,CBU0,State2-ERM,1010,9.0,0.0089108910891089,Green,Green,Green
TS-ICL,CBU0,State4-ERM,1010,7.0,0.0069306930693069,Green,Green,Green
TS-ICL,CBU0,State-L1,1010,7.0,0.0069306930693069,Green,Green,Green
TS-ICL,CBU0,State-L1-clipped,1010,7.0,0.0069306930693069,Green,Green,Green
TS-ICL,CBU0,POT-Shift,1010,9.0,0.0089108910891089,Green,Green,Green
TS-ICL,CBU0,POT-Vol,1010,0.0,0.0,Green,Green,Green
TS-ICL,CBU0,ACI-existing,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,DtACI-projected-seed,1010,10.0,0.0099009900990099,Green,Green,Green
TS-ICL,CBU0,Rolling250,1010,7.0,0.0069306930693069,Green,Green,Green
TS-ICL,CBU0,Rolling500,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,Selected-rolling,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,Gate-selected-rolling,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,Loss-gate,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,Past-minimum,1010,12.0,0.0118811881188118,Green,Green,Green
TS-ICL,CBU0,DtACI-projected-expected,1010,11.933461612638078,0.0118153085273644,,,
TS-ICL,DJCI,Raw,765,8.0,0.0104575163398692,Green,Green,Green
TS-ICL,DJCI,Shift-CP,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,Shift-ERM,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,Vol-CP,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,Vol-ERM,765,7.0,0.0091503267973856,Green,Green,Green
TS-ICL,DJCI,State2-ERM,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,State4-ERM,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,State-L1,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,State-L1-clipped,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,POT-Shift,765,6.0,0.0078431372549019,Green,Green,Green
TS-ICL,DJCI,POT-Vol,765,7.0,0.0091503267973856,Green,Green,Green
TS-ICL,DJCI,ACI-existing,765,11.0,0.0143790849673202,Green,Green,Green
TS-ICL,DJCI,DtACI-projected-seed,765,14.0,0.0183006535947712,Yellow,Yellow,Yellow
TS-ICL,DJCI,Rolling250,765,8.0,0.0104575163398692,Green,Green,Green
TS-ICL,DJCI,Rolling500,765,13.0,0.0169934640522875,Yellow,Yellow,Yellow
TS-ICL,DJCI,Selected-rolling,765,13.0,0.0169934640522875,Yellow,Yellow,Yellow
TS-ICL,DJCI,Gate-selected-rolling,765,8.0,0.0104575163398692,Green,Green,Green
TS-ICL,DJCI,Loss-gate,765,8.0,0.0104575163398692,Green,Green,Green
TS-ICL,DJCI,Past-minimum,765,8.0,0.0104575163398692,Green,Green,Green
TS-ICL,DJCI,DtACI-projected-expected,765,14.13040524759573,0.0184711179707133,,,
TS-ICL,ETH,Raw,812,15.0,0.0184729064039408,Yellow,Yellow,Yellow
TS-ICL,ETH,Shift-CP,812,14.0,0.0172413793103448,Yellow,Yellow,Yellow
TS-ICL,ETH,Shift-ERM,812,14.0,0.0172413793103448,Yellow,Yellow,Yellow
TS-ICL,ETH,Vol-CP,812,14.0,0.0172413793103448,Yellow,Yellow,Yellow
TS-ICL,ETH,Vol-ERM,812,14.0,0.0172413793103448,Yellow,Yellow,Yellow
TS-ICL,ETH,State2-ERM,812,16.0,0.0197044334975369,Yellow,Yellow,Yellow
TS-ICL,ETH,State4-ERM,812,19.0,0.0233990147783251,Yellow,Yellow,Yellow
TS-ICL,ETH,State-L1,812,19.0,0.0233990147783251,Yellow,Yellow,Yellow
TS-ICL,ETH,State-L1-clipped,812,19.0,0.0233990147783251,Yellow,Yellow,Yellow
TS-ICL,ETH,POT-Shift,812,14.0,0.0172413793103448,Yellow,Yellow,Yellow
TS-ICL,ETH,POT-Vol,812,15.0,0.0184729064039408,Yellow,Yellow,Yellow
TS-ICL,ETH,ACI-existing,812,11.0,0.0135467980295566,Green,Green,Green
TS-ICL,ETH,DtACI-projected-seed,812,9.0,0.0110837438423645,Green,Green,Green
TS-ICL,ETH,Rolling250,812,9.0,0.0110837438423645,Green,Green,Green
TS-ICL,ETH,Rolling500,812,10.0,0.0123152709359605,Green,Green,Green
TS-ICL,ETH,Selected-rolling,812,10.0,0.0123152709359605,Green,Green,Green
TS-ICL,ETH,Gate-selected-rolling,812,15.0,0.0184729064039408,Yellow,Yellow,Yellow
TS-ICL,ETH,Loss-gate,812,15.0,0.0184729064039408,Yellow,Yellow,Yellow
TS-ICL,ETH,Past-minimum,812,15.0,0.0184729064039408,Yellow,Yellow,Yellow
TS-ICL,ETH,DtACI-projected-expected,812,11.110414709554515,0.0136827767359045,,,
TS-ICL,EURUSD,Raw,1617,20.0,0.0123685837971552,Green,Green,Green
TS-ICL,EURUSD,Shift-CP,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,Shift-ERM,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,Vol-CP,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,Vol-ERM,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,State2-ERM,1617,19.0,0.0117501546072974,Green,Green,Green
TS-ICL,EURUSD,State4-ERM,1617,17.0,0.0105132962275819,Green,Green,Green
TS-ICL,EURUSD,State-L1,1617,17.0,0.0105132962275819,Green,Green,Green
TS-ICL,EURUSD,State-L1-clipped,1617,17.0,0.0105132962275819,Green,Green,Green
TS-ICL,EURUSD,POT-Shift,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,POT-Vol,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,ACI-existing,1617,18.0,0.0111317254174397,Green,Green,Green
TS-ICL,EURUSD,DtACI-projected-seed,1617,19.0,0.0117501546072974,Green,Green,Green
TS-ICL,EURUSD,Rolling250,1617,12.0,0.0074211502782931,Green,Green,Green
TS-ICL,EURUSD,Rolling500,1617,14.0,0.0086580086580086,Green,Green,Green
TS-ICL,EURUSD,Selected-rolling,1617,14.0,0.0086580086580086,Green,Green,Green
TS-ICL,EURUSD,Gate-selected-rolling,1617,20.0,0.0123685837971552,Green,Green,Green
TS-ICL,EURUSD,Loss-gate,1617,20.0,0.0123685837971552,Green,Green,Green
TS-ICL,EURUSD,Past-minimum,1617,21.0,0.0129870129870129,Green,Green,Green
TS-ICL,EURUSD,DtACI-projected-expected,1617,18.78889859842888,0.0116196033385459,,,
TS-ICL,FCHI,Raw,1891,23.0,0.0121628767847699,Green,Green,Green
TS-ICL,FCHI,Shift-CP,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,Shift-ERM,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,Vol-CP,1891,20.0,0.0105764145954521,Green,Green,Green
TS-ICL,FCHI,Vol-ERM,1891,20.0,0.0105764145954521,Green,Green,Green
TS-ICL,FCHI,State2-ERM,1891,19.0,0.0100475938656795,Green,Green,Green
TS-ICL,FCHI,State4-ERM,1891,18.0,0.0095187731359069,Green,Green,Green
TS-ICL,FCHI,State-L1,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,State-L1-clipped,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,POT-Shift,1891,19.0,0.0100475938656795,Green,Green,Green
TS-ICL,FCHI,POT-Vol,1891,20.0,0.0105764145954521,Green,Green,Green
TS-ICL,FCHI,ACI-existing,1891,25.0,0.0132205182443151,Green,Green,Green
TS-ICL,FCHI,DtACI-projected-seed,1891,25.0,0.0132205182443151,Green,Green,Green
TS-ICL,FCHI,Rolling250,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,Rolling500,1891,22.0,0.0116340560549973,Green,Green,Green
TS-ICL,FCHI,Selected-rolling,1891,22.0,0.0116340560549973,Green,Green,Green
TS-ICL,FCHI,Gate-selected-rolling,1891,23.0,0.0121628767847699,Green,Green,Green
TS-ICL,FCHI,Loss-gate,1891,23.0,0.0121628767847699,Green,Green,Green
TS-ICL,FCHI,Past-minimum,1891,17.0,0.0089899524061343,Green,Green,Green
TS-ICL,FCHI,DtACI-projected-expected,1891,26.250613197312944,0.0138818684279814,,,
TS-ICL,FTSE100,Raw,1867,22.0,0.0117836100696304,Green,Green,Green
TS-ICL,FTSE100,Shift-CP,1867,16.0,0.0085698982324584,Green,Green,Green
TS-ICL,FTSE100,Shift-ERM,1867,17.0,0.0091055168719871,Green,Green,Green
TS-ICL,FTSE100,Vol-CP,1867,16.0,0.0085698982324584,Green,Green,Green
TS-ICL,FTSE100,Vol-ERM,1867,16.0,0.0085698982324584,Green,Green,Green
TS-ICL,FTSE100,State2-ERM,1867,16.0,0.0085698982324584,Green,Green,Green
TS-ICL,FTSE100,State4-ERM,1867,17.0,0.0091055168719871,Green,Green,Green
TS-ICL,FTSE100,State-L1,1867,17.0,0.0091055168719871,Green,Green,Green
TS-ICL,FTSE100,State-L1-clipped,1867,17.0,0.0091055168719871,Green,Green,Green
TS-ICL,FTSE100,POT-Shift,1867,18.0,0.0096411355115158,Green,Green,Green
TS-ICL,FTSE100,POT-Vol,1867,16.0,0.0085698982324584,Green,Green,Green
TS-ICL,FTSE100,ACI-existing,1867,22.0,0.0117836100696304,Green,Green,Green
TS-ICL,FTSE100,DtACI-projected-seed,1867,24.0,0.0128548473486877,Green,Green,Green
TS-ICL,FTSE100,Rolling250,1867,14.0,0.0074986609534011,Green,Green,Green
TS-ICL,FTSE100,Rolling500,1867,21.0,0.0112479914301017,Green,Green,Green
TS-ICL,FTSE100,Selected-rolling,1867,21.0,0.0112479914301017,Green,Green,Green
TS-ICL,FTSE100,Gate-selected-rolling,1867,21.0,0.0112479914301017,Green,Green,Green
TS-ICL,FTSE100,Loss-gate,1867,22.0,0.0117836100696304,Green,Green,Green
TS-ICL,FTSE100,Past-minimum,1867,17.0,0.0091055168719871,Green,Green,Green
TS-ICL,FTSE100,DtACI-projected-expected,1867,24.213360305793657,0.0129691271054063,,,
TS-ICL,GBPUSD,Raw,1621,18.0,0.0111042566317088,Green,Green,Green
TS-ICL,GBPUSD,Shift-CP,1621,11.0,0.0067859346082665,Green,Green,Green
TS-ICL,GBPUSD,Shift-ERM,1621,11.0,0.0067859346082665,Green,Green,Green
TS-ICL,GBPUSD,Vol-CP,1621,12.0,0.0074028377544725,Green,Green,Green
TS-ICL,GBPUSD,Vol-ERM,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,State2-ERM,1621,11.0,0.0067859346082665,Green,Green,Green
TS-ICL,GBPUSD,State4-ERM,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,State-L1,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,State-L1-clipped,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,POT-Shift,1621,10.0,0.0061690314620604,Green,Green,Green
TS-ICL,GBPUSD,POT-Vol,1621,12.0,0.0074028377544725,Green,Green,Green
TS-ICL,GBPUSD,ACI-existing,1621,20.0,0.0123380629241209,Green,Green,Green
TS-ICL,GBPUSD,DtACI-projected-seed,1621,16.0,0.0098704503392967,Green,Green,Green
TS-ICL,GBPUSD,Rolling250,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,Rolling500,1621,16.0,0.0098704503392967,Green,Green,Green
TS-ICL,GBPUSD,Selected-rolling,1621,16.0,0.0098704503392967,Green,Green,Green
TS-ICL,GBPUSD,Gate-selected-rolling,1621,18.0,0.0111042566317088,Green,Green,Green
TS-ICL,GBPUSD,Loss-gate,1621,18.0,0.0111042566317088,Green,Green,Green
TS-ICL,GBPUSD,Past-minimum,1621,13.0,0.0080197409006785,Green,Green,Green
TS-ICL,GBPUSD,DtACI-projected-expected,1621,19.048327471695895,0.0117509731472522,,,
TS-ICL,GDAXI,Raw,1878,25.0,0.0133120340788072,Green,Green,Green
TS-ICL,GDAXI,Shift-CP,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,Shift-ERM,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,Vol-CP,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,Vol-ERM,1878,20.0,0.0106496272630457,Green,Green,Green
TS-ICL,GDAXI,State2-ERM,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,State4-ERM,1878,18.0,0.0095846645367412,Green,Green,Green
TS-ICL,GDAXI,State-L1,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,State-L1-clipped,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,POT-Shift,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,POT-Vol,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,ACI-existing,1878,22.0,0.0117145899893503,Green,Green,Green
TS-ICL,GDAXI,DtACI-projected-seed,1878,24.0,0.0127795527156549,Green,Green,Green
TS-ICL,GDAXI,Rolling250,1878,18.0,0.0095846645367412,Green,Green,Green
TS-ICL,GDAXI,Rolling500,1878,23.0,0.0122470713525026,Green,Green,Green
TS-ICL,GDAXI,Selected-rolling,1878,23.0,0.0122470713525026,Green,Green,Green
TS-ICL,GDAXI,Gate-selected-rolling,1878,25.0,0.0133120340788072,Green,Green,Green
TS-ICL,GDAXI,Loss-gate,1878,25.0,0.0133120340788072,Green,Green,Green
TS-ICL,GDAXI,Past-minimum,1878,19.0,0.0101171458998935,Green,Green,Green
TS-ICL,GDAXI,DtACI-projected-expected,1878,23.571878536163375,0.0125515860149964,,,
TS-ICL,GLD,Raw,1490,18.0,0.0120805369127516,Green,Green,Green
TS-ICL,GLD,Shift-CP,1490,16.0,0.010738255033557,Green,Green,Green
TS-ICL,GLD,Shift-ERM,1490,16.0,0.010738255033557,Green,Green,Green
TS-ICL,GLD,Vol-CP,1490,14.0,0.0093959731543624,Green,Green,Green
